104051   3.4553856 11.11156 63.22796 33.83391 1.381612 09/02/08 10:40:59 -4.62795       60 3233.696 2855.610
104204   3.4421622 11.11220 63.22775 33.90853 1.401932 09/02/08 10:42:12 -4.62722       60 3207.391 2829.790
104317   3.4558665 11.11188 63.22959 33.98300 1.421973 09/02/08 10:43:23 -4.62649       60 3181.768 2804.513
104430   3.5168576 11.11238 63.22791 34.06044 1.442572 09/02/08 10:44:37 -4.62576       60 3155.152 2778.413
110417   4.0373122 11.11230 63.22590 35.42067 1.772978 09/02/08 11:04:24 -4.61144       60 2730.104 2361.962
110530   4.0776685 11.11213 63.22863 35.50994 1.793019 09/02/08 11:05:36 -4.61074       60 2704.406 2336.851
110643   4.1444128 11.11191 63.22902 35.60120 1.813339 09/02/08 11:06:50 -4.61004       60 2678.417 2311.503
110756   4.1363832 11.11235 63.22850 35.69447 1.833937 09/02/08 11:08:04 -4.60865       60 2651.869 2285.719
112743   4.8880640 11.11101 63.22523 37.28736 2.164062 09/02/08 11:27:50 -4.59574       60 2234.318 1882.293
112856   4.8717263 11.11213 63.22881 37.39106 2.184381 09/02/08 11:29:03 -4.59442       60 2208.632 1857.799
113009   4.9456968 11.11218 63.22879 37.49679 2.204979 09/02/08 11:30:17 -4.59376       60 2183.034 1833.337
114709   5.7555137 11.11243 63.22277 39.05005 2.495296 09/02/08 11:47:39 -4.56904       60 1830.769 1500.169
114846   5.7778952 11.11193 63.22901 39.16288 2.515615 09/02/08 11:48:52 -4.56842       60 1806.897 1477.738
114959   5.8423587 11.11221 63.22758 39.27777 2.536213 09/02/08 11:50:06 -4.56718       60 1782.631 1455.130
120625   6.8583831 11.11190 63.22667 40.85472 2.810660 09/02/08 12:06:33 -4.55760       60 1471.369 1168.337
120738   6.9613971 11.11229 63.22614 40.97466 2.830979 09/02/08 12:07:46 -4.55702       60 1449.134 1148.191
120851   6.9608650 11.11213 63.22836 41.09335 2.851020 09/02/08 12:08:58 -4.55645       60 1427.457 1128.519
122411   8.0918532 11.11129 63.22462 42.64421 3.107372 09/02/08 12:24:19 -4.54753       60 1162.541 892.0577
122524   8.2125279 11.11245 63.22854 42.76954 3.127690 09/02/08 12:25:32 -4.54699       60 1142.368 874.4396
124231   9.7831326 11.11171 63.22443 44.56497 3.413542 09/02/08 12:42:39 -4.52443       60 880.4822 649.0695
130231   12.021773 11.11137 63.22715 46.72625 3.747540 09/02/08 13:02:39 -4.51516       60 622.6659 436.8440
130344   12.151429 11.11216 63.22894 46.85768 3.767580 09/02/08 13:03:50 -4.51472       60 608.8971 425.8696
